"Time (s),""Linear Acceleration x (m/s^2)"",""Linear Acceleration y (m/s^2)"",""Linear Acceleration z (m/s^2)"""
1.973505662E1,-8.227431774E-2,-2.320146561E-1,1.036939621E-1
1.974507641E1,-2.157248259E-1,-2.100849152E-1,-8.093523979E-2
1.975509620E1,-2.586363554E-1,-7.808113098E-2,7.930636406E-3
1.976512532E1,-4.063396454E-1,1.901865005E-1,1.532282829E-1
1.977514516E1,-7.259296179E-1,4.746675491E-1,1.894100904E-1
1.978516495E1,-1.016341925E0,5.797386169E-1,3.371880054E-1
1.979518349E1,-1.233296156E0,5.084419250E-1,3.949170113E-1
1.980520328E1,-1.121212244E0,3.202419281E-1,2.063524723E-1
1.981522308E1,-8.220846653E-1,1.041078568E-1,1.042699814E-2
1.982521808E1,-6.380031109E-1,-8.052253723E-2,-1.803846359E-1
1.983523787E1,-4.489971399E-1,-1.469907761E-1,-1.989517212E-1
1.984525771E1,-2.144455910E-1,-6.418323517E-2,-1.116783619E-1
1.985528511E1,-7.540345192E-3,2.422046661E-2,-1.418058872E-1
1.986530490E1,1.636835337E-1,-1.603317261E-2,-1.114398241E-1
1.987532464E1,2.717007399E-1,-8.609199524E-2,1.182440519E-1
1.988534261E1,3.672471642E-1,-6.256103516E-2,5.629565716E-1
1.989536235E1,5.641226768E-1,-5.537033081E-3,8.885447383E-1
1.990538214E1,6.572162509E-1,1.876478195E-1,6.743305922E-1
1.991539396E1,6.908144355E-1,2.744741440E-1,3.145992756E-1
1.992541370E1,7.274876237E-1,1.625776291E-1,2.307183743E-1
1.993543349E1,6.352117658E-1,-4.035949707E-3,-2.636418343E-1
1.994547339E1,6.857264042E-1,-1.398153305E-1,-7.630314827E-1
1.995549313E1,9.981642365E-1,-3.713226318E-1,-2.227286100E-1
1.996551292E1,6.897685528E-1,-3.131618500E-1,-7.975590229E-2
1.997553729E1,4.007920027E-1,-7.122421265E-2,-2.640450001E-1
1.998555709E1,3.686586618E-1,1.021194458E-2,7.996261120E-2
1.999557682E1,4.013754129E-1,-1.312541962E-2,6.356074810E-1
2.000556818E1,5.581877828E-1,-1.003694534E-1,7.767843008E-1
2.001558797E1,6.203609109E-1,-1.411333084E-1,9.760137200E-1
2.002560776E1,6.319155693E-1,-5.765247345E-1,1.113472462E0
2.003564630E1,2.426451445E-1,-5.748205185E-1,1.238383532E0
2.004566604E1,2.015733719E-2,3.766441345E-1,7.887676954E-1
2.005568584E1,7.746387720E-1,4.636659622E-1,7.053804398E-1
2.006569844E1,1.002212048E0,8.610725403E-2,4.803897142E-1
2.007571818E1,6.778812408E-1,1.660985947E-1,-3.100827932E-1
2.008573792E1,1.976354718E-1,2.933654785E-1,-5.862100124E-1
2.009577719E1,-4.345753193E-1,2.860450745E-2,-6.124916077E-1
2.010579698E1,-1.183645964E0,-8.087158203E-2,-6.851739883E-1
2.011581672E1,-1.959032774E0,-6.973361969E-2,-5.924966335E-1
2.012581985E1,-2.351098537E0,-2.701101303E-1,-5.268430710E-1
2.013583959E1,-1.981660604E0,-3.775749207E-1,-5.114324093E-1
2.014585938E1,-1.117150426E0,-4.015960693E-1,-6.682555676E-1
2.015588016E1,-3.916929960E-1,-1.393003464E-1,-7.279906273E-1
2.016589995E1,-3.231549263E-2,2.410068512E-1,-7.352857590E-1
2.017591969E1,1.214644909E-1,4.596939087E-1,-8.854918480E-1
2.018592162E1,2.031800151E-1,2.905616760E-1,-5.426933765E-1
2.019594141E1,1.897383332E-1,6.907844543E-2,-1.109957695E-2
2.020596120E1,2.750672102E-1,3.960990906E-2,6.885433197E-2
2.021599568E1,2.362263203E-1,-3.208160400E-1,2.260937691E-1
2.022601542E1,-2.151250839E-2,-1.524400711E-1,3.791825771E-1
2.023603526E1,-5.240583420E-2,2.300014496E-1,-2.361297607E-3
2.024606099E1,2.057019472E-1,9.799289703E-2,-3.474056721E-1
2.025608073E1,6.205970049E-1,-9.317779541E-2,-1.024341583E-2
2.026610058E1,5.073564649E-1,-2.878131866E-1,-2.367830276E-2
2.027613063E1,9.637534618E-3,1.254510880E-1,-4.306490421E-1
2.028615037E1,-5.676482916E-1,7.056713104E-1,-8.726670742E-1
2.029617016E1,-9.095689654E-1,5.180721283E-1,-5.785346031E-1
2.030616672E1,-9.377321601E-1,1.583833694E-1,-1.499176025E-1
2.031618651E1,-4.977586269E-1,1.127195358E-1,3.717689514E-1
2.032620630E1,-9.907865524E-2,-6.833076477E-3,3.485352993E-1
2.033621953E1,2.984713316E-1,-9.247303009E-2,7.860970497E-2
2.034623927E1,9.066082835E-1,-2.200860977E-1,1.732666492E-1
2.035625906E1,1.196115851E0,-1.416835785E-1,-6.253004074E-2
2.036629490E1,1.087745547E0,1.702585220E-1,-4.301111698E-1
2.037631464E1,7.806143165E-1,3.622665405E-1,-2.361869812E-1
2.038633443E1,4.880957901E-1,3.750419617E-1,1.041631699E-1
2.039636188E1,3.040695190E-2,3.517065048E-1,-4.905414581E-2
2.040638167E1,-3.805666566E-1,2.325229645E-1,-1.835687160E-1
2.041640141E1,-3.199762702E-1,8.761405945E-3,2.122633457E-1
2.042642959E1,-3.390669823E-3,-1.849451065E-1,3.002953529E-1
2.043644938E1,1.872621179E-1,-2.007989883E-1,2.861595154E-2
2.044646912E1,2.257808447E-1,-1.450614929E-1,-2.829196453E-1
2.045647438E1,2.604364753E-1,-1.396217346E-1,-1.690118313E-1
2.046649412E1,2.983020544E-1,-1.185417175E-2,-1.254646778E-1
2.047651391E1,3.299906850E-1,3.946304321E-2,-2.295131683E-1
2.048653162E1,4.031854272E-1,-5.025100708E-2,-1.331110001E-1
2.049655136E1,3.432777524E-1,-1.826314926E-1,7.049012184E-2
2.050657120E1,1.221627593E-1,-3.026065826E-1,1.159753799E-1
2.051659521E1,-9.076249599E-2,-2.333822250E-1,3.028061390E-1
2.052661495E1,-3.068152070E-1,-2.117633820E-2,3.171269894E-1
2.053663474E1,-6.243036985E-1,8.270549774E-2,7.770395279E-2
2.054667709E1,-7.689000368E-1,1.239538193E-1,1.219961643E-1
2.055669682E1,-6.867627501E-1,1.741971970E-1,-5.973577499E-2
2.056671662E1,-4.084196091E-1,1.212520599E-1,-3.658139706E-1
2.057671089E1,-1.372677684E-1,-2.470874786E-2,-3.505029678E-1
2.058673063E1,-4.377305508E-3,-1.488523483E-1,-4.709644318E-1
2.059675042E1,1.775395870E-2,-2.656993866E-1,-4.840714931E-1
2.060675933E1,6.427168846E-2,-2.822742462E-1,-3.910157681E-1
2.061677912E1,9.044873714E-2,-2.225837708E-1,-2.157802582E-1
2.062679886E1,1.721760035E-1,-7.690811157E-2,3.569674492E-2
2.063682407E1,2.519876361E-1,-4.539680481E-2,7.785081863E-3
2.064684380E1,2.151582241E-1,-1.271209717E-1,6.840372086E-2
2.065686360E1,1.281837821E-1,-1.885023117E-1,1.304473877E-1
2.066689865E1,1.403259635E-1,-1.569461823E-1,-9.590148926E-2
2.067691839E1,2.964154482E-1,-1.020812988E-1,-1.458818913E-1
2.068693823E1,3.342206478E-1,-3.404426575E-2,-2.774677277E-1
2.069696620E1,2.701002359E-1,-4.041004181E-2,-5.561347008E-1
2.070698599E1,8.524721861E-2,-1.692562103E-1,-5.861179829E-1
2.071700573E1,-2.982270718E-2,-2.585258484E-1,-5.437386036E-1
2.072700537E1,-1.883312464E-1,-2.738218307E-1,-5.340876579E-1
2.073702516E1,-3.970053196E-1,-2.468576431E-1,-3.559343815E-1
2.074704495E1,-4.611799717E-1,-1.050624847E-1,-6.088042259E-2
2.075706448E1,-2.555283308E-1,-5.850791931E-3,1.130948067E-1
2.076708422E1,-1.264259815E-1,7.052135468E-2,2.606759071E-1
2.077710401E1,-1.704832315E-1,1.316757202E-1,2.303845882E-1
2.078713938E1,-1.159801483E-1,1.542482376E-1,1.660318375E-1
2.079715912E1,-1.274001598E-2,1.833810806E-1,6.224036217E-2
2.080717896E1,-7.586669922E-2,2.000246048E-1,-5.946683884E-2
2.081719380E1,-2.394666672E-1,1.762351990E-1,-1.323742867E-1
2.082721354E1,-3.275849819E-1,9.604072571E-2,-1.837472916E-1
2.083723334E1,-4.542376995E-1,3.547191620E-2,-2.807574272E-1
2.084724349E1,-4.074124098E-1,4.148483276E-2,-2.970182896E-1
2.085726323E1,-2.589262724E-1,-4.207229614E-2,-2.160439491E-1
2.086728308E1,-1.679178476E-1,-8.907318115E-2,-1.247751713E-1
2.087731094E1,-1.450561285E-1,-6.723022461E-2,-1.837444305E-1
2.088733073E1,-1.282440424E-1,-1.209459305E-1,-1.184599400E-1
2.089735058E1,-1.424510479E-1,-1.195163727E-1,9.208297729E-2
2.090737834E1,-1.135061979E-1,-8.998489380E-2,1.360480785E-1
2.091739813E1,1.453948021E-2,-4.436302185E-2,3.335285187E-2
2.092741792E1,1.595599055E-1,6.628036499E-4,-3.426218033E-2
2.093742943E1,2.741924524E-1,9.555816650E-3,-1.717100143E-1
2.094744927E1,2.454963326E-1,-2.403831482E-2,-1.701297760E-1
2.095746901E1,6.611919403E-2,-1.041803360E-1,-1.378428936E-1
2.096749334E1,-1.528495550E-1,-1.292600632E-1,-8.381772041E-2
2.097751313E1,-2.483597994E-1,-1.022176743E-1,5.151915550E-2
2.098753292E1,-2.140877247E-1,-7.776451111E-2,2.337193489E-2
2.099755130E1,-1.958214045E-1,-1.836109161E-2,-3.424072266E-2
2.100757110E1,-1.831996441E-1,3.995227814E-2,-3.854513168E-3
2.101759089E1,-2.133758068E-1,3.376770020E-2,4.507088661E-2
2.102767750E1,-1.581010818E-1,-2.786636353E-3,8.175659180E-2
2.103769729E1,-4.660153389E-2,-6.004810333E-2,1.100912094E-1
2.104771714E1,6.868577003E-2,-6.003284454E-2,4.752731323E-2
2.105767709E1,2.105914950E-1,-3.620243073E-2,8.871555328E-4
2.106769693E1,3.330799341E-1,1.583862305E-2,3.172659874E-2
2.107771672E1,3.488532305E-1,3.450393677E-3,-1.070270538E-1
2.108772552E1,2.329893112E-1,-1.219291687E-1,-3.125576973E-1
2.109774537E1,1.747253537E-1,-1.534996033E-1,-2.095229626E-1
2.110776516E1,1.720879674E-1,-9.516811371E-2,-1.793136597E-1
2.111776922E1,1.787517667E-1,-1.206111908E-2,-2.041773796E-1
2.112778901E1,5.630475283E-2,1.306915283E-1,-7.871651649E-2
2.113780880E1,-3.754389286E-2,2.144241333E-1,-3.138661385E-2
2.114786620E1,-1.388716698E-2,1.554470062E-1,9.714770317E-2
2.115788604E1,-6.369352341E-3,1.140489578E-1,2.377452850E-1
2.116790584E1,5.043464899E-2,9.467220306E-2,1.739902496E-1
2.117792344E1,2.278506756E-2,1.017436981E-1,2.442913055E-1
2.118794328E1,-7.061219215E-2,9.923934937E-2,2.592470646E-1
2.119796308E1,-2.411925793E-1,1.813125610E-2,-1.854860783E-1
2.120795354E1,-4.442702532E-1,2.106380463E-2,1.644737720E-1
2.121797334E1,-4.118129015E-1,-3.184413910E-2,2.231373787E-1
2.122799313E1,-2.064626217E-1,-6.548309326E-2,-2.627484798E-1
2.123802813E1,-1.078879833E-2,-5.407810211E-2,-1.483893394E-1
2.124804792E1,1.882964969E-1,-5.435085297E-2,-7.723426819E-2
2.125806776E1,3.830484152E-1,-4.746723175E-2,-2.541112900E-2
2.126807985E1,2.876563072E-1,6.497669220E-2,-6.164479256E-2
2.127809969E1,1.874978542E-1,7.666778564E-2,-1.602013111E-1
2.128811943E1,8.945822716E-3,1.001920700E-1,-3.968214989E-2
2.129815818E1,-1.777807474E-1,1.966247559E-1,2.161765099E-1
2.130817802E1,-1.601858139E-1,1.480340958E-1,1.619307995E-1
2.131819782E1,-1.029634476E-2,3.909301758E-2,2.371191978E-2
2.132820880E1,-5.924451351E-2,2.329730988E-2,-8.520746231E-2
2.133822860E1,-8.407831192E-4,-6.977272034E-2,1.352186203E-1
2.134824839E1,5.295276642E-3,2.040195465E-2,1.388976574E-1
2.135826005E1,1.200314164E-1,-1.628017426E-2,-3.162937164E-1
2.136827990E1,8.482342958E-2,-7.175731659E-2,-2.738626003E-1
2.137829969E1,-1.671791077E-3,3.904247284E-2,2.664792538E-1
2.138830334E1,8.537530899E-3,4.538536072E-3,1.207790375E-1
2.139832308E1,-9.790897369E-3,-9.070491791E-2,-2.750730515E-2
2.140834282E1,-2.447032928E-2,-1.158933640E-1,9.061813354E-2
2.141836604E1,1.316462159E-1,-5.569934845E-2,7.757067680E-2
2.142838584E1,2.807345390E-1,1.029014587E-3,-1.217215061E-1
2.143840558E1,3.833582401E-1,-1.861381531E-2,-1.275804043E-1
2.144842938E1,4.189577699E-1,-3.071689606E-2,-5.939245224E-3
2.145844912E1,3.457623720E-1,-3.293228149E-2,1.074764729E-1
2.146846886E1,2.009143829E-1,-4.906558990E-2,1.394889355E-1
2.147849021E1,5.700320005E-2,-1.319503784E-2,1.256961823E-1
2.148850995E1,6.508284807E-2,1.506519318E-2,1.141598225E-1
2.149852969E1,9.242612123E-2,-1.318836212E-2,1.677103043E-1
2.150855443E1,6.196790934E-2,-3.024101257E-3,1.439311504E-1
2.151857417E1,5.203247070E-3,3.741073608E-2,-1.620316505E-2
2.152859391E1,-6.060719490E-3,3.687858582E-2,-5.209779739E-2
2.153864505E1,4.182219505E-3,4.567432404E-2,-2.421021461E-2
2.154866479E1,-6.132495403E-2,7.806968689E-2,3.459835052E-2
2.155868453E1,-1.092411280E-1,1.194429398E-1,9.275364876E-2
2.156866719E1,-1.533908844E-1,8.231449127E-2,8.806514740E-2
2.157868693E1,-1.353095770E-1,8.135795593E-3,5.979752541E-2
2.158870667E1,-2.115976810E-2,-7.889270782E-2,2.747273445E-2
2.159875089E1,1.036620140E-2,-1.079158783E-1,-3.918051720E-2
2.160877063E1,4.579651356E-2,-7.521724701E-2,1.554751396E-2
2.161879037E1,4.950571060E-2,-4.082584381E-2,3.857254982E-2
2.162878297E1,1.738846302E-2,2.384185791E-3,-5.875730515E-2
2.163880271E1,1.249003410E-2,9.815216064E-3,-1.737427711E-2
2.164882245E1,1.246583462E-2,4.299640656E-2,-3.094601631E-2
2.165886589E1,4.039609432E-2,5.202674866E-2,-9.850668907E-2
2.166888568E1,-9.784936905E-3,6.877899170E-3,2.598762512E-3
2.167890537E1,-1.159554720E-1,-2.114582062E-2,-6.301164627E-2
2.168890667E1,-1.122072935E-1,-5.340480804E-2,1.145315170E-2
2.169892641E1,-7.104802132E-2,-8.962345123E-2,2.243711948E-1
2.170894615E1,-9.688055515E-2,-6.619739532E-2,2.108657360E-1
2.171897782E1,-6.805586815E-2,-7.137584686E-2,1.411724091E-1
2.172899755E1,-2.084469795E-2,-3.395366669E-2,1.107649803E-1
2.173901729E1,3.993940353E-2,-1.750946045E-3,6.230783463E-2
2.174903875E1,1.728105545E-2,3.452491760E-2,-7.983541489E-2
2.175905849E1,-1.676261425E-2,1.588058472E-2,-1.448481083E-1
2.176907823E1,-2.412772179E-2,-4.718875885E-2,-6.291937828E-2
2.177910365E1,-3.856825829E-2,-5.733013153E-2,-3.381705284E-2
2.178912339E1,-1.264191866E-1,-2.971267700E-2,-8.994626999E-2
2.179914313E1,-1.096107960E-1,-2.620697021E-3,-1.100301743E-2
2.180914396E1,-4.400980473E-2,-2.068233490E-2,2.214169502E-2
2.181916370E1,-1.178026199E-3,-7.705688477E-4,-6.983232498E-2
2.182918344E1,-2.719461918E-2,7.022857666E-3,-1.321313381E-1
2.183919672E1,-8.090662956E-2,9.984970093E-3,-2.626776695E-2
2.184921646E1,-3.218519688E-2,2.686977386E-2,-1.064457893E-1
2.185923620E1,4.916262627E-2,2.700805664E-2,-3.240799904E-2
2.186926521E1,6.726217270E-2,4.378604889E-2,6.946611404E-2
2.187928495E1,3.287315369E-2,-6.919002533E-2,-9.084939957E-3
2.188930469E1,-2.894043922E-3,-3.443241119E-2,-1.316108704E-1
2.189934000E1,-1.232393980E-1,2.809143066E-2,1.677584648E-2
2.190935985E1,-2.780768871E-1,-7.067680359E-3,-2.083992958E-2
2.191937974E1,-3.502974510E-1,-3.938102722E-2,5.427598953E-3
2.192940005E1,-1.854370832E-1,-6.653594971E-2,-1.159667969E-2
2.193941995E1,-3.524839878E-2,-1.339340210E-2,-3.129100800E-2
2.194943979E1,-5.288124084E-4,3.641319275E-2,-5.805492401E-2
2.195946141E1,3.580737114E-2,3.365039825E-2,-4.646134377E-2
2.196948125E1,7.363808155E-2,-1.391792297E-2,-1.318728924E-1
2.197950110E1,6.103026867E-2,-4.183578491E-2,-1.167566776E-1
2.198948886E1,1.498878002E-2,-6.001091003E-2,-1.703488827E-1
2.199950870E1,-1.196861267E-4,-6.381988525E-2,-2.060580254E-2
2.200952854E1,-1.021020412E-1,-1.801013947E-2,-1.075267792E-4
2.201956000E1,-1.503788233E-1,-5.747699738E-2,1.603674889E-2
2.202957990E1,-7.508325577E-2,-4.233360291E-2,-3.950023651E-2
2.203959974E1,-7.883191109E-3,1.480007172E-2,1.129770279E-2
2.204961792E1,6.064438820E-2,7.351589203E-2,3.120017052E-2
2.205963776E1,7.831048965E-2,7.501792908E-2,5.645442009E-2
2.206965761E1,2.226257324E-2,2.007579803E-2,1.581740379E-2
2.207970026E1,-9.225845337E-3,2.472019196E-2,-5.068850517E-2
2.208972011E1,7.148861885E-3,7.963180542E-3,-7.190084457E-2
2.209973995E1,3.036129475E-2,-2.736663818E-2,-8.812785149E-2
2.210974240E1,-1.336574554E-3,-1.967430115E-2,-1.108276844E-1
2.211976224E1,-5.614888668E-2,-9.851455688E-3,-6.044101715E-2
2.212978209E1,-1.170167923E-1,2.078437805E-2,-1.397538185E-2
2.213981719E1,-8.949017525E-2,3.954887390E-3,-1.740860939E-2
2.214983709E1,-1.968777180E-2,-5.327224731E-3,2.446889877E-2
2.215985693E1,5.650228262E-2,2.325439453E-2,1.849842072E-2
2.216986880E1,1.035884023E-1,6.422042847E-3,-8.943891525E-2
2.217988865E1,1.761450171E-1,-3.586387634E-2,-9.202003479E-3
2.218990854E1,1.955015659E-1,-7.723331451E-2,2.572655678E-2
2.219991104E1,1.661589742E-1,-5.836963654E-2,-4.863219261E-1
2.220993089E1,1.203089356E-1,3.078460693E-3,-5.694561005E-1
2.221995073E1,-3.856480122E-2,1.258468628E-2,4.057621956E-1
2.222998943E1,-6.986486912E-2,8.506774902E-3,4.850006104E-2
2.224000927E1,-7.594692707E-2,-2.539634705E-2,1.463849545E-1
2.225002912E1,-1.769862175E-1,-1.974964142E-2,5.241699219E-1
2.226003808E1,1.187193394E-2,-1.025848389E-1,2.984471321E-1
2.227005797E1,2.372969389E-1,-1.055088043E-1,1.170136929E-1
2.228007782E1,3.241776228E-1,1.251029968E-2,1.510250568E-1
2.229009625E1,2.936892509E-1,6.507873535E-2,5.308103561E-2
2.230011610E1,2.626931667E-1,2.825260162E-2,-4.123466015E-1
