"Time (s),""Linear Acceleration x (m/s^2)"",""Linear Acceleration y (m/s^2)"",""Linear Acceleration z (m/s^2)"""
2.043072734E1,2.447227478E0,-1.011275291E0,-7.777921557E-1
2.044072604E1,2.122597933E0,-7.014656067E-1,-1.010664701E-1
2.045072481E1,1.299601436E0,-1.823873520E-1,4.459303617E-2
2.046072357E1,6.514686346E-1,1.252079010E-1,1.378064156E-1
2.047072227E1,-1.343290806E-1,2.986650467E-1,2.060471177E-1
2.048072104E1,-9.603272676E-1,4.265623093E-1,3.888859153E-1
2.049071980E1,-1.315576553E0,4.009809494E-1,-1.542432904E-1
2.050071857E1,-1.053122044E0,2.102813721E-1,-2.871957421E-1
2.051071734E1,-6.393323541E-1,8.796501160E-2,1.929594278E-1
2.052071610E1,-2.258006334E-1,5.700778961E-2,5.163112879E-1
2.053071484E1,3.215532303E-1,5.492305756E-2,4.138904810E-1
2.054071364E1,7.560985088E-1,1.237583160E-2,3.334822953E-1
2.055071240E1,9.149345160E-1,-1.424980164E-1,3.982992172E-1
2.056071124E1,8.307268620E-1,-4.268598557E-1,8.531267643E-1
2.057071014E1,8.263952732E-1,-5.106906891E-1,5.295263529E-1
2.058070897E1,8.188134432E-1,-5.183725357E-1,9.377944469E-2
2.059070787E1,9.359241724E-1,-4.185714722E-1,-1.448217630E-1
2.060070677E1,4.996837378E-1,2.844142914E-2,-1.487046480E-2
2.061070563E1,5.363261700E-2,4.247131348E-1,6.019773483E-1
2.062070450E1,-6.337392330E-2,4.735898972E-1,9.257770777E-1
2.063070337E1,-5.938160419E-2,4.725370407E-1,9.191331863E-1
2.064070223E1,-8.296346664E-2,2.109508514E-1,4.763427377E-2
2.065070110E1,-1.019591093E-1,1.695585251E-1,6.464293599E-1
2.066069996E1,-1.276689768E-1,6.811618805E-2,2.662835121E-1
2.067069883E1,1.644074917E-2,-7.383346558E-2,-1.638379693E-1
2.068069770E1,-1.123970747E-1,-2.128334045E-1,-4.260194302E-2
2.069069650E1,-1.546511650E-1,-2.011260986E-1,-9.003567696E-2
2.070069536E1,-1.213339567E-1,-1.561346054E-1,-5.593949556E-1
2.071069423E1,-7.812452316E-2,-7.042407990E-2,-4.289017320E-1
2.072069303E1,-2.369078398E-1,-2.293014526E-2,-3.356307745E-2
2.073069189E1,-2.508956194E-1,1.443986893E-1,-1.473626494E-1
2.074069076E1,-2.058088779E-1,2.448530197E-1,-2.729433179E-1
2.075068963E1,-1.451159716E-1,2.402038574E-1,-1.987197995E-1
2.076068849E1,-1.574801207E-1,2.548141479E-1,-1.608818769E-2
2.077068736E1,-1.599620581E-1,2.549648285E-1,-2.150437236E-2
2.078068622E1,-2.514563799E-1,-2.253150940E-2,5.099143386E-1
2.079068509E1,3.188903332E-1,-2.038955688E-1,1.216289103E-1
2.080068389E1,6.322698593E-1,-2.960176468E-1,6.870263815E-2
2.081068276E1,4.965990782E-1,-4.170694351E-1,4.340780377E-1
2.082068162E1,4.599790573E-1,-3.568220139E-1,5.630760789E-1
2.083068046E1,4.755815268E-1,-2.633180618E-1,2.430409044E-1
2.084067929E1,4.375191927E-1,-1.387519836E-1,-2.045327425E-2
2.085067809E1,1.774456501E-1,-4.540634155E-2,9.209728241E-2
2.086067682E1,3.144824505E-2,1.385917664E-1,1.508277059E-1
2.087067555E1,1.066977978E-1,1.404371262E-1,8.726119995E-4
2.088067429E1,1.884973049E-1,1.079940796E-2,1.491360962E-1
2.089067302E1,1.144751310E-1,-8.051776886E-2,1.634681821E-1
2.090067172E1,8.719539642E-2,-9.543228149E-2,1.464359462E-1
2.091067045E1,8.178985119E-2,-6.969738007E-2,2.063210905E-1
2.092066919E1,-2.102065086E-2,-5.683898926E-3,1.454402804E-1
2.093066792E1,6.537413597E-2,-3.744888306E-2,-1.314270496E-2
2.094066662E1,7.876265049E-2,2.846717834E-3,-1.307348013E-1
2.095066538E1,-6.132948399E-2,7.670211792E-2,-1.024384499E-1
2.096066415E1,-1.698535681E-1,8.344078064E-2,-1.845207810E-1
2.097066285E1,-1.225008965E-1,8.296489716E-2,-1.968292594E-1
2.098066162E1,-2.078676224E-2,6.582355499E-2,-1.234008670E-1
2.099066038E1,-6.155443192E-2,4.168987274E-2,-1.103146672E-1
2.100065915E1,-1.365292072E-2,-2.794456482E-2,-3.729969263E-2
2.101065792E1,1.039516926E-2,-7.077407837E-2,4.231297970E-2
2.102065668E1,-7.900178432E-2,-3.363609314E-3,6.057262421E-2
2.103065545E1,-2.730040550E-1,7.341575623E-2,1.785012484E-1
2.104065421E1,-5.661966801E-1,2.140665054E-1,2.693096399E-1
2.105065291E1,-6.094828844E-1,2.478055954E-1,1.290181875E-1
2.106065165E1,-4.194003344E-1,1.297874451E-1,9.971994162E-2
2.107065041E1,-2.625838518E-1,-4.804992676E-2,2.240817547E-1
2.108064911E1,-1.626534462E-1,-1.162624359E-1,1.990801990E-1
2.109064788E1,-4.404461384E-2,-1.196880341E-1,4.600191116E-2
2.110064664E1,1.031153202E-1,-8.228492737E-2,-1.465868950E-1
2.111064531E1,3.887557983E-1,-6.869792938E-2,-2.689251304E-1
2.112064404E1,4.960781336E-1,-8.366489410E-2,-2.358868718E-1
2.113064281E1,3.685772419E-1,-2.919101715E-2,-1.101952791E-1
2.114064158E1,3.141250610E-1,1.547813416E-2,-1.118611693E-1
2.115064034E1,2.747310400E-1,1.696777344E-2,-1.876437664E-1
2.116063911E1,3.871424198E-1,-8.704566956E-2,-1.362268329E-1
2.117063787E1,6.540209055E-1,-1.816787720E-1,-2.779281139E-2
2.118063664E1,7.036697865E-1,-8.492279053E-2,-1.304745674E-3
2.119063530E1,4.479136467E-1,4.033374786E-2,-2.598810196E-2
2.120063411E1,1.668254137E-1,7.443428040E-2,-7.933914661E-2
2.121063287E1,-1.311194897E-2,1.180524826E-1,-1.873896718E-1
2.122063157E1,-4.191780090E-2,1.353015900E-1,-1.755847335E-1
2.123063034E1,2.741038799E-2,1.094026566E-1,-1.934465766E-1
2.124062907E1,6.313920021E-2,1.696729660E-1,-2.188400030E-1
2.125062780E1,7.992339134E-2,8.379745483E-2,-1.160314679E-1
2.126062654E1,7.487738132E-2,1.468467712E-2,-1.887269020E-1
2.127062527E1,9.825110435E-2,-6.456375122E-3,-3.112335205E-1
2.128062400E1,1.692987680E-1,-5.867481232E-2,-2.349675894E-1
2.129062274E1,1.682959795E-1,-5.825138092E-2,-2.311769724E-1
2.130062140E1,2.465178967E-1,5.461502075E-2,6.361335516E-2
2.131062013E1,2.698758841E-1,1.003808975E-1,-1.051026583E-2
2.132061887E1,2.690969706E-1,1.006965637E-1,-8.043766022E-3
2.133061753E1,1.964817047E-1,-2.603244781E-2,2.462953329E-1
2.134061627E1,9.391045570E-2,-3.562355042E-2,-4.997968674E-2
2.135061500E1,-2.068378925E-1,4.338645935E-2,-9.071445465E-2
2.136061380E1,-1.966375113E-1,9.605503082E-2,-1.041555405E-2
2.137061257E1,-1.492478848E-1,3.396797180E-2,-9.793859720E-2
2.138061133E1,-1.146309376E-1,-3.028678894E-2,-9.808725119E-2
2.139061010E1,-1.068862677E-1,-1.537990570E-2,-3.746986389E-2
2.140060886E1,-4.452192783E-2,5.948448181E-2,-1.464878917E-1
2.141060763E1,-1.389896870E-2,8.180809021E-2,-2.359873652E-1
2.142060643E1,-7.744801044E-2,3.008842468E-2,-2.149237990E-1
2.143060520E1,-5.495977402E-2,4.536437988E-2,-4.399961233E-2
2.144060390E1,2.472988367E-1,6.049728394E-2,1.528990269E-2
2.145060266E1,3.385274410E-1,7.634830475E-2,-1.143615842E-1
2.146060143E1,2.840799093E-1,9.151458740E-3,-2.250555158E-1
2.147060013E1,1.963977814E-1,-6.236839294E-2,-1.362420917E-1
2.148059889E1,1.906335354E-2,-2.370834351E-2,1.307952404E-2
2.149059769E1,4.743099213E-3,8.131217957E-2,-2.259463072E-2
2.150059646E1,6.443452835E-2,9.977817535E-2,-6.320893764E-2
2.151059523E1,6.246364117E-2,9.904098511E-2,-2.035742998E-1
2.152059399E1,2.281924486E-1,5.066490173E-2,-1.684775352E-1
2.153059276E1,5.830359459E-2,1.513175964E-1,-2.261639237E-1
2.154059152E1,1.151254177E-1,7.928943634E-2,-2.749365568E-2
2.155059022E1,1.878881454E-1,1.667881012E-2,1.217561364E-1
2.156051906E1,1.252290010E-1,-4.840183258E-2,-1.232146025E-1
2.157051783E1,1.464948654E-1,1.618385315E-3,-2.247205973E-1
2.158051656E1,2.444909811E-1,-3.450202942E-2,-5.494409800E-2
2.159051536E1,1.808848381E-1,3.239727020E-2,-1.399499178E-2
2.160051426E1,1.607278585E-1,8.952331543E-2,-2.247834206E-2
2.161051316E1,8.068692684E-2,5.321788788E-2,7.583671808E-2
2.162051213E1,-3.676557541E-2,1.732826233E-2,1.567740440E-1
2.163051113E1,-6.298816204E-2,-1.141452789E-2,5.822122097E-2
2.164051013E1,-2.698075771E-2,5.418777466E-3,1.209667325E-1
2.165050916E1,-4.921424389E-2,8.467864990E-2,7.167553902E-2
2.166050816E1,-1.934762001E-1,1.615495682E-1,1.039379835E-2
2.167050723E1,-1.434669495E-1,1.377973557E-1,1.921594143E-3
2.168050629E1,4.478001595E-2,4.710578918E-2,-3.330177069E-2
2.169050529E1,7.714676857E-2,-2.439308167E-2,-2.541410923E-2
2.170050436E1,5.234217644E-2,-6.723976135E-2,5.143415928E-2
2.171050346E1,6.894779205E-2,-8.398246765E-2,5.300402641E-2
2.172050246E1,1.816205978E-1,-1.103191376E-1,-7.289588451E-3
2.173050152E1,1.984164715E-1,-7.671165466E-2,7.308244705E-3
2.174050059E1,9.028851986E-2,-6.940746307E-2,2.178897262E-1
2.175049966E1,-4.378390312E-2,-4.067897797E-2,1.737774611E-1
2.176049872E1,-1.273560524E-1,7.908535004E-2,1.667371392E-1
2.177049779E1,-8.737635612E-2,1.986303329E-1,6.618678570E-2
2.178049685E1,-9.291493893E-2,2.746896744E-1,2.120161057E-2
2.179049592E1,7.100093365E-2,1.493778229E-1,2.768570185E-2
2.180049492E1,1.830797195E-1,3.233051300E-2,1.464706659E-2
2.181049399E1,2.374620438E-1,-1.445388794E-1,1.400701404E-1
2.182049305E1,2.421834469E-1,-2.880439758E-1,-2.925276756E-2
2.183049205E1,2.412456274E-1,-2.881145477E-1,-3.277719021E-2
2.184049112E1,3.008008003E-1,-1.354932785E-1,6.921827793E-2
2.185049018E1,3.105496168E-1,-6.398200989E-2,1.302211285E-1
2.186048922E1,2.537772655E-1,7.395744324E-3,1.353657842E-1
2.187048828E1,4.447019100E-2,1.073675156E-1,-2.903759480E-3
2.188048732E1,-1.402931213E-1,1.713695526E-1,1.023095846E-2
2.189048635E1,-1.453312635E-1,1.993865967E-1,3.258824348E-2
2.190048528E1,-9.076654911E-2,1.628322601E-1,1.003918052E-1
2.191048415E1,2.811384201E-2,6.884002686E-2,1.345404387E-1
2.192048301E1,1.718870401E-1,-2.236557007E-2,6.756550074E-2
2.193048181E1,2.253720760E-1,-1.179790497E-1,-2.027392387E-2
2.194048058E1,1.497668028E-1,-1.316213608E-1,-1.027673483E-2
2.195047938E1,1.216864586E-1,-1.522903442E-1,7.236766815E-2
2.196047811E1,-2.319455147E-3,-7.240295410E-2,2.536797523E-2
2.197047678E1,-2.564215660E-2,2.383613586E-2,4.630017281E-2
2.198047551E1,-5.650353432E-2,8.136749268E-2,8.898955584E-2
2.199047421E1,3.729820251E-3,9.525585175E-2,7.578116655E-2
2.200047295E1,6.460845470E-2,8.509540558E-2,4.580473900E-2
2.201047168E1,-5.251574516E-2,8.467578888E-2,2.532120645E-1
2.202047041E1,-1.179915667E-1,4.548549652E-2,2.465270460E-1
2.203046914E1,-1.045203209E-1,-8.621215820E-3,9.715992212E-2
2.204046788E1,8.245301247E-2,-5.324554443E-2,4.747128487E-2
2.205046654E1,1.256843805E-1,-4.941844940E-2,1.310604215E-1
2.206046528E1,1.024792194E-1,-8.834266663E-2,1.542665362E-1
2.207046404E1,1.674413681E-1,-4.342556000E-2,2.835810184E-2
2.208046274E1,5.337595940E-2,2.111434937E-2,-1.222068071E-2
2.209046151E1,-9.842646122E-2,6.410026550E-2,-2.915626764E-2
2.210046027E1,-1.661154032E-1,6.836605072E-2,-8.971124887E-2
2.211045904E1,-1.781175137E-1,5.543422699E-2,-7.377547026E-2
2.212045781E1,-2.334831953E-1,1.019754410E-1,-9.765249491E-2
2.213045657E1,-3.315223455E-1,1.241254807E-1,-1.201221347E-1
2.214045534E1,-3.299573660E-1,8.815670013E-2,-7.183283567E-2
2.215045407E1,-2.518587112E-1,1.106166840E-2,4.333752394E-2
2.216045280E1,-1.645666361E-1,-4.449272156E-2,-2.782684565E-2
2.217045157E1,-8.321452141E-2,-6.626415253E-2,-2.671533823E-2
2.218045034E1,-4.373314381E-1,8.147239685E-3,-3.686407089E0
2.219044904E1,2.855898142E-1,1.307783127E-1,2.291033745E0
2.220044780E1,9.495258331E-3,9.634017944E-3,8.412102461E-1
2.221044657E1,-2.220153809E-1,6.130313873E-2,-2.334651351E-1
2.222044523E1,-2.140654325E-1,8.328437805E-3,1.421449184E-1
2.223044403E1,-1.651383638E-1,5.727767944E-3,2.352105081E-1
2.224044280E1,-4.004538059E-2,-2.063560486E-2,1.024043262E-1
2.225044157E1,7.499086857E-2,-1.080131531E-2,2.723385692E-1
2.226044033E1,-1.217479706E-1,4.945945740E-2,5.974876881E-2
2.227043910E1,-2.890397310E-1,5.702400208E-2,-2.086135745E-1
2.228043786E1,1.489853859E-2,-7.131576538E-3,-3.690146804E-1
2.229043666E1,4.252611399E-1,-2.565288544E-2,-5.382025838E-1
2.230043536E1,4.622532129E-1,-1.090040207E-1,-1.494280696E-1
2.231043413E1,1.920851469E-1,-8.041095734E-2,1.558299065E-1
2.232043290E1,-9.053838253E-2,6.509113312E-2,1.251341701E-1
2.233043160E1,-2.849032879E-1,2.251167297E-1,8.406615257E-2
2.234043036E1,-3.619415760E-1,2.726135254E-1,1.553056240E-1
2.235042913E1,-2.864590883E-1,2.028884888E-1,2.519208193E-2
2.236042789E1,-1.402332783E-1,8.793544769E-2,-1.315474510E-3
2.237042663E1,4.900932312E-3,1.913070679E-3,6.845098734E-2
2.238042536E1,1.156522036E-1,-3.844928741E-2,-3.132939339E-3
2.239042409E1,1.138706207E-1,-3.810596466E-2,-2.863764763E-3
2.240042283E1,7.212197781E-2,-1.313028336E-1,6.887280941E-2
2.241042149E1,1.218321323E-1,-9.291458130E-2,8.029091358E-2
2.242042022E1,4.280388355E-2,1.478862762E-2,5.825048685E-2
2.243041896E1,-1.173924208E-1,1.296787262E-1,5.328989029E-2
2.244041762E1,-2.102259398E-1,1.918077469E-1,-5.222904682E-2
2.245041639E1,-2.343317270E-1,2.014188766E-1,-6.887596846E-2
2.246041512E1,-1.223710775E-1,1.560335159E-1,-4.993289709E-2
2.247041382E1,1.777100563E-2,2.928256989E-2,-7.218664885E-2
2.248041259E1,2.003508806E-1,-8.296489716E-2,-2.006351948E-2
2.249041136E1,1.983428001E-1,-8.264636993E-2,-2.092230320E-2
2.250041012E1,2.138257027E-1,-2.502632141E-2,-5.433857441E-3
2.251040889E1,1.435874701E-1,1.399993896E-3,5.510926247E-3
2.252040769E1,9.045934677E-2,3.253364563E-2,1.396954060E-2
2.253040645E1,1.025531292E-1,3.239917755E-2,2.916353941E-2
2.254040522E1,1.374958754E-1,5.253314972E-2,-3.217053413E-2
2.255040392E1,9.093225002E-2,8.465480804E-2,5.266958475E-2
2.256040268E1,-3.361523151E-2,1.212987900E-1,5.481886864E-2
2.257040145E1,-4.105913639E-2,9.201049805E-2,3.546923399E-2
2.258040015E1,-9.897887707E-2,3.640556335E-2,9.265625477E-2
2.259039892E1,-1.303400993E-1,-2.473831177E-3,6.815439463E-2
2.260039768E1,-1.351684332E-1,-6.704330444E-4,3.214514256E-2
2.261039645E1,-1.502753496E-1,7.073688507E-2,4.457652569E-2
2.262039522E1,-1.448689699E-1,9.922409058E-2,1.265395284E-1
2.263039398E1,-1.761350632E-1,5.604839325E-2,1.056042910E-1
2.264039275E1,-9.059500694E-2,3.213500977E-2,1.042091846E-1
2.265039151E1,1.871585846E-3,1.786422729E-2,2.383822203E-2
2.266039021E1,6.100773811E-2,2.031803131E-2,1.079285145E-2
2.267038898E1,4.146516323E-2,3.944778442E-2,7.143330574E-2
2.268038778E1,3.639519215E-2,5.857372284E-2,7.727831602E-2
2.269038655E1,-8.929014206E-3,2.660751343E-3,-1.518851519E-2
2.270038538E1,-6.921172142E-3,1.158905029E-2,-3.187888861E-2
2.271038428E1,-1.108012199E-1,7.099151611E-2,2.984130383E-2
2.272038311E1,-1.941032410E-1,1.038093567E-1,4.123115540E-2
2.273038201E1,-1.198375225E-1,2.371883392E-2,-1.031857133E-1
2.274038088E1,-4.067003727E-2,1.560497284E-2,-1.562946439E-1
2.275037978E1,1.722233295E-1,7.676124573E-3,-1.260611415E-1
2.276037868E1,2.640814781E-1,-1.868343353E-2,-1.000320911E-1
2.277037754E1,1.912451982E-1,-3.948211670E-2,-3.997659683E-2
2.278037641E1,2.324950695E-2,2.287864685E-3,4.327732325E-2
2.279037528E1,-8.319818974E-2,8.432960510E-2,5.503159761E-2
2.280037404E1,-2.013241053E-1,1.442480087E-1,6.801217794E-2
2.281037291E1,-7.877893448E-1,7.899665833E-2,-3.556765079E0
2.282037177E1,1.947050095E-1,3.787803650E-2,2.414697409E0
2.283037057E1,-1.521182060E-2,4.407978058E-2,-5.118095875E-2
2.284036944E1,-1.716001034E-1,4.643058777E-2,-3.153634667E-1
2.285036830E1,-2.890890837E-1,4.683876038E-2,4.615657628E-1
2.286036717E1,-2.620167732E-1,4.713153839E-2,5.086472631E-2
2.287036604E1,-5.255007744E-2,2.124786377E-2,8.525872231E-2
2.288036490E1,2.097080946E-1,6.261444092E-2,3.058884442E-1
2.289036377E1,2.994985580E-1,1.494922638E-1,2.819976807E-1
2.290036264E1,2.138872147E-1,1.332025528E-1,6.414315104E-2
2.291036144E1,-9.158217907E-2,1.074066162E-1,-3.853809237E-1
2.292036030E1,6.679260731E-2,-4.034137726E-2,-7.241137624E-1
2.293035917E1,1.637136936E-1,-1.089763641E-1,-1.139498353E-1
2.294035797E1,6.311333179E-2,-1.279249191E-1,2.238593102E-1
2.295035683E1,3.187811375E-2,-3.247928619E-2,-9.804129601E-3
2.296035570E1,-8.803081512E-2,4.396343231E-2,-1.551479101E-1
2.297035450E1,-2.087051868E-1,7.509326935E-2,-4.609251022E-2
2.298035333E1,-3.251245022E-1,1.493005753E-1,7.279101014E-2
2.299035213E1,-2.026393414E-1,1.829013824E-1,1.509168446E-1
2.300035093E1,-1.861965656E-2,1.041231155E-1,1.310896873E-1
2.301034966E1,-5.285978317E-3,7.819652557E-2,7.131406665E-2
2.302034840E1,-6.812071800E-2,1.390075684E-2,1.390125155E-1
2.303034713E1,-7.137942314E-2,1.429367065E-2,1.346071362E-1
2.304034590E1,5.867242813E-2,-1.048822403E-1,3.930917382E-2
2.305034456E1,2.581782341E-1,-9.230041504E-2,-1.434698999E-1
2.306034330E1,2.906305790E-1,-5.823421478E-2,-6.684717536E-2
2.307034203E1,1.847457886E-1,6.795883179E-3,4.699337482E-2
2.308034070E1,5.803418159E-2,3.096008301E-2,9.549304843E-2
2.309033943E1,-2.304935455E-2,7.185268402E-2,1.870996058E-1
2.310033823E1,-5.781650543E-3,5.287265778E-2,1.280598938E-1
2.311033699E1,1.838207245E-3,-1.609802246E-2,5.761578679E-2
2.312033576E1,-1.512885094E-3,-1.580619812E-2,5.033704638E-2
2.313033453E1,1.095983982E-1,-9.681892395E-2,2.124349773E-1
2.314033329E1,6.900775433E-2,-4.128360748E-2,1.885192692E-1
2.315033206E1,2.614331245E-2,-1.928806305E-2,9.913453460E-2
2.316033076E1,-1.555764675E-2,2.167701721E-2,1.256961524E-1
2.317032952E1,-4.869449139E-2,5.281066895E-2,1.786772311E-1
2.318032829E1,-1.381222010E-1,5.976772308E-2,1.447963119E-1
2.319032699E1,-1.485170126E-1,5.428981781E-2,9.223169088E-2
2.320032576E1,-5.206632614E-2,6.536293030E-2,-6.668570638E-2
2.321032452E1,1.765573025E-2,5.271911621E-2,-1.668283343E-1
2.322032322E1,5.749714375E-2,-7.448196411E-3,-1.095623076E-1
2.323032199E1,2.032370567E-1,-7.439708710E-2,-5.105632544E-2
2.324032075E1,2.183635235E-1,-8.313751221E-2,2.972960472E-3
2.325031952E1,8.985137939E-2,-4.833984375E-2,-1.743423939E-2
2.326031829E1,-4.269850254E-2,3.660202026E-2,-6.675088406E-2
2.327031705E1,-3.360486031E-2,6.115818024E-2,-3.649660945E-2
2.328031582E1,-6.110894680E-2,8.777713776E-2,7.748785615E-2
2.329031458E1,-6.792092323E-2,1.020584106E-1,9.878632426E-2
2.330031328E1,6.073093414E-2,8.488273621E-2,-3.638565540E-3
2.331031205E1,6.087625027E-2,8.483886719E-2,-4.275262356E-3
2.332031082E1,1.356848478E-1,3.495502472E-2,-8.695816994E-2
2.333030952E1,-4.378805161E-1,4.962158203E-2,-2.226347208E0
2.334030828E1,3.989841938E-1,7.380676270E-2,2.713171721E0
2.335030705E1,1.182808876E-1,1.693725586E-3,3.597551286E-1
2.336030578E1,-9.614956379E-2,7.805252075E-2,-5.516185760E-1
2.337030455E1,-1.927725077E-1,-3.206062317E-2,2.634660006E-1
2.338030331E1,-9.042251110E-2,4.219722748E-2,1.584907770E-1
2.339030208E1,2.202987671E-3,-1.025772095E-2,-8.664843440E-2
2.340030081E1,1.047111750E-1,-8.425331116E-2,2.308025658E-1
2.341029948E1,1.406723261E-1,-8.417797089E-2,1.776815802E-1
2.342029821E1,1.869193316E-1,-9.136390686E-2,-1.273205876E-1
2.343029691E1,1.110384464E-1,-5.534458160E-2,-1.143426299E-1
2.344029558E1,-2.891206741E-2,4.756069183E-2,-1.932388246E-1
2.345029431E1,-9.906005859E-2,1.312026978E-1,-2.153724134E-1
2.346029304E1,-6.861352921E-2,1.525611877E-1,6.810790300E-2
2.347029171E1,1.693165302E-2,9.476184845E-2,-4.189825058E-2
2.348029044E1,-2.895832062E-3,7.534313202E-2,-1.529251933E-1
2.349028918E1,-5.830681324E-2,5.599021912E-3,-3.860652447E-2
2.350028791E1,-6.129360199E-2,1.485061646E-2,-5.250030756E-2
2.351028667E1,-9.054338932E-2,6.477832794E-2,-5.940768123E-2
2.352028544E1,-1.612032652E-1,4.061603546E-2,4.390546679E-2
2.353028421E1,-1.266721487E-1,2.127647400E-2,-8.614271879E-3
2.354028297E1,-8.270549774E-2,3.549194336E-2,-6.097805500E-2
2.355028167E1,-7.478785515E-2,5.694007874E-2,-2.165320516E-2
2.356028044E1,3.086769581E-2,6.648921967E-2,2.957671881E-3
2.357027920E1,9.800004959E-2,3.295421600E-2,1.776596904E-2
2.358027790E1,1.447868347E-2,-1.015281677E-2,-2.016907930E-2
2.359027664E1,2.788066864E-3,8.544921875E-3,-8.964091539E-3
2.360027540E1,8.649253845E-2,-2.296733856E-2,-1.265493035E-2
2.361027417E1,1.042962074E-2,-3.892898560E-3,2.396795154E-2
2.362027294E1,-1.039994955E-1,2.715587616E-2,6.040388346E-2
2.363027170E1,-1.351426840E-1,7.934474945E-2,2.269387245E-3
2.364027047E1,-2.814614773E-2,7.617187500E-2,-7.217830420E-2
2.365026920E1,-2.923345566E-2,6.832599640E-2,-7.587498426E-2
2.366026793E1,3.428518772E-2,1.263809204E-2,4.882484674E-3
2.367026670E1,1.203203201E-1,2.692222595E-3,3.480434418E-2
2.368026546E1,9.410512447E-2,-5.478096008E-2,6.632548571E-2
2.369026417E1,2.091610432E-2,-2.820396423E-2,1.776075363E-2
2.370026293E1,-2.084219456E-2,5.336666107E-2,-5.946058035E-2
2.371026170E1,-6.395018101E-2,8.453178406E-2,-4.199248552E-2
2.372026043E1,-2.839922905E-3,6.038570404E-2,-2.195978165E-2
2.373025926E1,1.111468077E-1,1.463127136E-2,1.109838486E-4
2.374025816E1,1.971772909E-1,2.427387238E-2,1.744329929E-2
2.375025703E1,1.347365379E-1,2.955627441E-2,-5.431276560E-2
2.376025600E1,-4.571521282E-2,5.654430389E-2,-4.879400134E-2
2.377025500E1,-1.304605007E-1,4.000854492E-2,-1.183050871E-2
2.378025396E1,-2.171726227E-1,2.532005310E-2,-8.791089058E-3
2.379025299E1,-1.160986423E-1,1.476669312E-2,-2.026355267E-2
2.380025199E1,6.450295448E-2,1.128673553E-2,-2.795338631E-3
2.381025103E1,9.690535069E-2,1.540565491E-2,4.555749893E-2
2.382025009E1,2.663922310E-2,1.507663727E-2,4.993614554E-2
2.383024913E1,-4.423880577E-2,6.754112244E-2,2.964285016E-2
2.384024823E1,-1.788408756E-1,6.472969055E-2,1.431843340E-1
2.385024733E1,-1.719148159E-1,7.808685303E-2,1.278613210E-1
2.386024639E1,-1.078672409E-1,5.749225616E-2,8.765959740E-2
2.387024549E1,-1.251244545E-2,2.493667603E-2,1.123141348E-1
2.388024459E1,2.469301224E-3,2.173423767E-3,1.004725099E-1
2.389024372E1,-4.385721684E-2,-1.312637329E-2,-2.643108368E-2
2.390024283E1,-1.695555449E-1,1.004123688E-2,-9.600949287E-2
2.391024186E1,-1.833128929E-1,2.103233337E-2,-1.412094831E-1
